timestamp,Frequency_Hz,MechResistance_Ohm,MechCurrent_mag_A,Z_Handpiece_phase_deg,V_Handpiece_mag_V,MechCurrent_phase_deg,Z_Handpiece_mag_Ohm,I_Handpiece_mag_A,Power_W,FreqTrackingQuality,PowerSupplyVoltage,HP_Capacitance_F,FootPedalPos_pct,SucSetting_pct,IrrSetting_mL_per_min,PowSetting_pct,PulseControlState,Irrigation_Actual_ml_per_min,HP_Pressure_psi,Canister_Pressure_psi,time_s
1780343651.9866774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.913280422982666e-09,0.0,50.0,15.0,90.0,0,0.0,3.369034767150879,5.866491794586182,1780343651.986639
1780343651.9916766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.913280422982666e-09,0.0,50.0,15.0,90.0,0,0.0,3.369034767150879,5.866491794586182,1780343651.9916441
1780343651.9966607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.913280422982666e-09,0.0,50.0,15.0,90.0,0,0.0,3.369034767150879,5.866491794586182,1780343651.9966333
1780343652.001657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.913280422982666e-09,0.0,50.0,15.0,90.0,0,0.0,3.369034767150879,5.866491794586182,1780343652.001631
1780343652.0073981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.913280422982666e-09,0.0,50.0,15.0,90.0,0,0.0,3.369034767150879,5.866491794586182,1780343652.007341
1780343652.0117097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.913280422982666e-09,0.0,50.0,15.0,90.0,0,0.0,3.369034767150879,5.866491794586182,1780343652.0116625
1780343652.0167096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.913280422982666e-09,0.0,50.0,15.0,90.0,0,0.0,3.369034767150879,5.866491794586182,1780343652.0166636
1780343652.0221252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.913280422982666e-09,0.0,50.0,15.0,90.0,0,0.0,3.369034767150879,5.866491794586182,1780343652.0220551
1780343652.0267365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.913280422982666e-09,0.0,50.0,15.0,90.0,0,0.0,3.369034767150879,5.866491794586182,1780343652.0266874
1780343652.0316727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.913280422982666e-09,0.0,50.0,15.0,90.0,0,0.0,3.369034767150879,5.866491794586182,1780343652.0316432
1780343652.0366557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.913280422982666e-09,0.0,50.0,15.0,90.0,0,0.0,3.4659152030944824,5.877173900604248,1780343652.0366285
1780343652.041734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.913280422982666e-09,0.0,50.0,15.0,90.0,0,0.0,3.4659152030944824,5.877173900604248,1780343652.0416796
1780343652.0466957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.913280422982666e-09,0.0,50.0,15.0,90.0,0,0.0,3.4659152030944824,5.877173900604248,1780343652.0466552
1780343652.0517619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.913280422982666e-09,0.0,50.0,15.0,90.0,0,0.0,3.4659152030944824,5.877173900604248,1780343652.0517044
1780343652.0567918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.913280422982666e-09,0.0,50.0,15.0,90.0,0,0.0,3.4659152030944824,5.877173900604248,1780343652.0567222
1780343652.0621245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.913280422982666e-09,0.0,50.0,15.0,90.0,0,0.0,3.4659152030944824,5.877173900604248,1780343652.0616815
1780343652.0667238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.913280422982666e-09,0.0,50.0,15.0,90.0,0,0.0,3.4659152030944824,5.877173900604248,1780343652.0666707
1780343652.0718608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.913280422982666e-09,0.0,50.0,15.0,90.0,0,0.0,3.4659152030944824,5.877173900604248,1780343652.0717137
1780343652.0767426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.913280422982666e-09,0.0,50.0,15.0,90.0,0,0.0,3.4659152030944824,5.877173900604248,1780343652.0766685
1780343652.0817237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.913280422982666e-09,0.0,50.0,15.0,90.0,0,0.0,3.4659152030944824,5.877173900604248,1780343652.0816793
1780343652.087316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.913280422982666e-09,0.0,50.0,15.0,90.0,0,0.0,3.4659152030944824,5.877173900604248,1780343652.0869384
1780343652.0918815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.913280422982666e-09,0.0,50.0,15.0,90.0,0,0.0,3.4659152030944824,5.877173900604248,1780343652.0916886
1780343652.0968761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.913280422982666e-09,0.0,50.0,15.0,90.0,0,0.0,3.4659152030944824,5.877173900604248,1780343652.0966783
1780343652.104143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.913280422982666e-09,0.0,50.0,15.0,90.0,0,0.0,3.4659152030944824,5.877173900604248,1780343652.103278
1780343652.1067836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.913280422982666e-09,0.0,50.0,15.0,90.0,0,0.0,3.4659152030944824,5.877173900604248,1780343652.106712
1780343652.1117089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.913280422982666e-09,0.0,50.0,15.0,90.0,0,0.0,3.4659152030944824,5.877173900604248,1780343652.1116552
1780343652.1167207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.913280422982666e-09,0.0,50.0,15.0,90.0,0,0.0,3.4659152030944824,5.877173900604248,1780343652.1166646
1780343652.1218386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.913280422982666e-09,0.0,50.0,15.0,90.0,0,0.0,3.5586071014404297,5.873404502868652,1780343652.1217656
1780343652.1273649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.913280422982666e-09,0.0,50.0,15.0,90.0,0,0.0,3.5586071014404297,5.873404502868652,1780343652.126883
1780343652.1331441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.913280422982666e-09,0.0,50.0,15.0,90.0,0,0.0,3.5586071014404297,5.873404502868652,1780343652.1317174
